ID,goal,goal_type,first_move,utility,literal_prob,prag_prob,literal_better_than,prag_better_than,len_literal,len_prag
74257,move red B1,move,"(94, 60)",1,0.015187668782700947,0.023964057528111943,268,300,306,306
97778,clear nocolor C2,clear,"(87, 68)",1,0.028281705306473136,0.01182785715055253,242,270,272,272
97778,fill nocolor C1,fill,"(89, 67)",1,0.022706139229429358,0.006670035629566305,233,263,272,272
97778,uncover green all,uncover,"(64, 106)",1,0.022833437044773787,0.004545781569492809,232,251,272,272
97778,cover blue all,cover,"(63, 76)",0,0.0004405055367509074,0.001921018185671776,49,51,272,272
97778,move red A2,move,"(64, 75)",1,0.02032238931581635,0.004387008179885339,227,239,272,272
97778,clear nocolor B1,clear,"(79, 77)",1,0.019985333473082137,0.0042321675444462565,227,231,272,272
97778,fill nocolor B1,fill,"(63, 78)",1,0.022706139229429375,0.004605493707095998,233,244,272,272
97778,uncover red all,uncover,"(79, 92)",1,0.025241864620478935,0.004278823842960805,236,256,272,272
97778,move green C,move,"(72, 67)",1,0.024007663804804683,0.0044266334999401346,235,235,272,272
97778,cover red all,cover,"(72, 75)",1,0.014026242799179564,0.0028970320087407134,205,221,272,272
24954,uncover green all,uncover,"(55, 74)",1,0.027777777777777766,0.004452279577176108,253,282,289,289
24954,uncover blue all,uncover,"(77, 82)",1,0.024999999999999984,0.003138898368011838,249,264,289,289
24954,cover green all,cover,"(92, 54)",1,0.01190476190476191,0.11500304291654881,205,283,289,289
24954,fill nocolor B1,fill,"(77, 78)",1,0.02380952380952378,0.004152829292279416,247,249,289,289
24954,cover red all,cover,"(55, 76)",1,0.017857142857142835,0.0018997353793601263,233,244,289,289
24954,move red C2,move,"(67, 70)",1,0.022222222222222195,0.004377849149276767,244,247,289,289
24954,move green B2,move,"(69, 101)",1,0.022222222222222206,0.004299226476540572,244,244,289,289
24954,clear nocolor C,clear,"(102, 101)",1,0.013888888888888888,0.00628181978309056,217,288,289,289
24954,fill nocolor B2,fill,"(102, 101)",1,0.022222222222222192,0.009046051099404562,244,279,289,289
24954,clear nocolor A1,clear,"(92, 76)",1,0.02222222222222221,0.0085706879194937,244,284,289,289
85713,move blue B2,move,"(78, 82)",1,0.017543859649122837,0.01883216016474761,215,267,272,272
85713,fill nocolor A1,fill,"(58, 90)",1,0.023809523809523836,0.00977967177673065,230,236,272,272
85713,fill nocolor C2,fill,"(68, 70)",1,0.025641025641025664,0.012781751899751373,233,240,272,272
85713,cover blue all,cover,"(81, 57)",1,0.02222222222222225,0.029453825419736852,227,259,272,272
85713,clear nocolor C,clear,"(68, 90)",1,0.016666666666666694,0.007259146439566451,212,219,272,272
85713,uncover green all,uncover,"(69, 71)",1,0.02222222222222225,0.013898479425110046,227,240,272,272
85713,cover red all,cover,"(100, 80)",1,0.011627906976744212,0.010999206243731201,186,233,272,272
85713,uncover red all,uncover,"(59, 57)",1,0.03333333333333334,0.015197887911601645,242,252,272,272
85713,clear nocolor B1,clear,"(78, 90)",1,0.02222222222222225,0.007957725176739872,227,229,272,272
85713,move blue C1,move,"(59, 102)",1,0.01923076923076926,0.007645673360196447,220,220,272,272
