ID,goal,goal_number,goal_type,optimal_moves,move_id,move,role,move_utility,literalA_prob,literalA_probmax,literalA_bestmove,pragA_prob,pragA_probmax,pragA_bestmove,level1_H_prob,level1_H_probmax,level1_H_bestmove,level2_H_prob,level2_H_probmax,level2_H_bestmove
11043,move red B1,10,move,14,0,"(84, 79)",architect,1,0.00809,0.00809,"[(55, 56), (55, 60), (55, 71), (55, 79), (55, 80), (55, 82), (55, 83), (55, 86), (55, 88), (55, 93), (58, 56), (58, 60), (58, 71), (58, 79), (58, 80), (58, 82), (58, 83), (58, 86), (58, 88), (58, 93), (63, 56), (63, 60), (63, 71), (63, 79), (63, 80), (63, 82), (63, 83), (63, 86), (63, 88), (63, 93), (72, 60), (72, 79), (72, 80), (84, 60), (84, 79), (84, 80), (85, 56), (85, 60), (85, 71), (85, 79), (85, 80), (85, 82), (85, 83), (85, 86), (85, 88), (85, 93), (87, 56), (87, 60), (87, 71), (87, 79), (87, 80), (87, 82), (87, 83), (87, 86), (87, 88), (87, 93), (95, 60), (95, 79), (95, 80)]",0.01109,0.12086,"[(87, 60)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,1,pass,helper,0,NA,NA,NA,NA,NA,NA,0.0,0.02801,"[(58, 71)]",0.0,0.01869,"[(58, 71)]"
11043,move red B1,10,move,14,2,"(95, 61)",architect,1,0.00801,0.00801,"[(55, 56), (55, 60), (55, 61), (55, 71), (55, 80), (55, 82), (55, 83), (55, 84), (55, 86), (55, 88), (55, 93), (58, 56), (58, 60), (58, 61), (58, 71), (58, 80), (58, 82), (58, 83), (58, 84), (58, 86), (58, 88), (58, 93), (63, 56), (63, 60), (63, 61), (63, 71), (63, 80), (63, 82), (63, 83), (63, 84), (63, 86), (63, 88), (63, 93), (72, 60), (72, 61), (72, 80), (85, 56), (85, 60), (85, 61), (85, 71), (85, 80), (85, 82), (85, 83), (85, 84), (85, 86), (85, 88), (85, 93), (87, 56), (87, 60), (87, 61), (87, 71), (87, 80), (87, 82), (87, 83), (87, 84), (87, 86), (87, 88), (87, 93), (95, 60), (95, 61), (95, 80)]",0.0134,0.08152,"[(87, 60)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,3,pass,helper,0,NA,NA,NA,NA,NA,NA,0.0,0.02478,"[(58, 71)]",0.0,0.01962,"[(58, 71)]"
11043,move red B1,10,move,14,4,"(72, 60)",architect,1,0.00821,0.00821,"[(55, 43), (55, 56), (55, 60), (55, 71), (55, 80), (55, 82), (55, 83), (55, 84), (55, 86), (55, 88), (55, 93), (55, 95), (58, 43), (58, 56), (58, 60), (58, 71), (58, 80), (58, 82), (58, 83), (58, 84), (58, 86), (58, 88), (58, 93), (58, 95), (63, 43), (63, 56), (63, 60), (63, 71), (63, 80), (63, 82), (63, 83), (63, 84), (63, 86), (63, 88), (63, 93), (63, 95), (72, 43), (72, 60), (72, 80), (85, 43), (85, 56), (85, 60), (85, 71), (85, 80), (85, 82), (85, 83), (85, 84), (85, 86), (85, 88), (85, 93), (85, 95), (87, 43), (87, 56), (87, 60), (87, 71), (87, 80), (87, 82), (87, 83), (87, 84), (87, 86), (87, 88), (87, 93), (87, 95)]",0.01296,0.03378,"[(87, 60)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,5,pass,helper,0,NA,NA,NA,NA,NA,NA,0.0,0.02101,"[(58, 71)]",0.0,0.02071,"[(58, 71)]"
11043,move red B1,10,move,14,6,"(58, 95)",architect,1,0.00808,0.00808,"[(55, 42), (55, 43), (55, 56), (55, 71), (55, 72), (55, 80), (55, 82), (55, 83), (55, 84), (55, 86), (55, 88), (55, 93), (55, 95), (58, 42), (58, 43), (58, 56), (58, 71), (58, 72), (58, 80), (58, 82), (58, 83), (58, 84), (58, 86), (58, 88), (58, 93), (58, 95), (63, 42), (63, 43), (63, 56), (63, 71), (63, 72), (63, 80), (63, 82), (63, 83), (63, 84), (63, 86), (63, 88), (63, 93), (63, 95), (85, 42), (85, 43), (85, 56), (85, 71), (85, 72), (85, 80), (85, 82), (85, 83), (85, 84), (85, 86), (85, 88), (85, 93), (85, 95), (87, 42), (87, 43), (87, 56), (87, 71), (87, 72), (87, 80), (87, 82), (87, 83), (87, 84), (87, 86), (87, 88), (87, 93), (87, 95)]",0.00324,0.01313,"[(87, 42)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,7,"(55, 72)",helper,1,NA,NA,NA,NA,NA,NA,0.02727,0.02728,"[(55, 71)]",0.0,0.02368,"[(55, 71)]"
11043,move red B1,10,move,14,8,"(73, 42)",architect,1,0.00861,0.00861,"[(63, 42), (63, 43), (63, 54), (63, 56), (63, 71), (63, 77), (63, 80), (63, 82), (63, 83), (63, 84), (63, 86), (63, 88), (63, 93), (73, 42), (73, 43), (73, 80), (76, 42), (76, 43), (76, 80), (85, 42), (85, 43), (85, 54), (85, 56), (85, 71), (85, 77), (85, 80), (85, 82), (85, 83), (85, 84), (85, 86), (85, 88), (85, 93), (87, 42), (87, 43), (87, 54), (87, 56), (87, 71), (87, 77), (87, 80), (87, 82), (87, 83), (87, 84), (87, 86), (87, 88), (87, 93)]",0.00819,0.01258,"[(87, 42)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,9,"(85, 84)",helper,1,NA,NA,NA,NA,NA,NA,0.02934,0.02949,"[(63, 71)]",0.0,0.03258,"[(63, 71)]"
11043,move red B1,10,move,14,10,"(103, 43)",architect,1,0.00904,0.00904,"[(63, 24), (63, 43), (63, 54), (63, 56), (63, 66), (63, 71), (63, 73), (63, 77), (63, 80), (63, 82), (63, 83), (63, 86), (63, 88), (63, 93), (76, 24), (76, 43), (76, 80), (87, 24), (87, 43), (87, 54), (87, 56), (87, 66), (87, 71), (87, 73), (87, 77), (87, 80), (87, 82), (87, 83), (87, 86), (87, 88), (87, 93), (103, 24), (103, 43), (103, 80)]",0.00549,0.0065,"[(87, 24)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,11,"(87, 88)",helper,1,NA,NA,NA,NA,NA,NA,0.02735,0.03584,"[(63, 71)]",0.0,0.0328,"[(63, 71)]"
11043,move red B1,10,move,14,12,"(105, 24)",architect,1,0.01013,0.01013,"[(63, 24), (63, 25), (63, 54), (63, 56), (63, 66), (63, 70), (63, 71), (63, 73), (63, 77), (63, 80), (63, 82), (63, 83), (63, 86), (63, 93), (63, 103), (76, 24), (76, 25), (76, 80), (105, 24), (105, 25), (105, 80)]",0.00481,0.00481,"[(105, 80)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,13,"(63, 83)",helper,1,NA,NA,NA,NA,NA,NA,0.0531,0.0531,"[(63, 80)]",0.0,0.03296,"[(63, 71)]"
11043,move red B1,10,move,14,14,"(81, 82)",architect,1,0.01067,0.01067,"[(76, 6), (76, 25), (76, 80), (81, 6), (81, 25), (81, 54), (81, 56), (81, 65), (81, 66), (81, 70), (81, 71), (81, 73), (81, 77), (81, 80), (81, 82), (81, 86), (81, 93), (81, 103), (81, 105)]",0.00396,0.00405,"[(81, 6), (81, 25)]",NA,NA,NA,NA,NA,NA
11043,move red B1,10,move,14,15,"(76, 25)",helper,1,NA,NA,NA,NA,NA,NA,0.16647,0.16647,"[(76, 25)]",0.0,0.04384,"[(24, 105)]"
11043,move red B1,10,move,14,16,"(99, 80)",architect,1,0.01164,0.01164,"[(99, 6), (99, 7), (99, 80)]",0.00404,0.00404,"[(99, 80)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,0,"(95, 79)",architect,1,0.00828,0.00828,"[(57, 42), (57, 79), (57, 80), (71, 42), (71, 45), (71, 68), (71, 73), (71, 79), (71, 80), (71, 84), (71, 87), (71, 88), (71, 103), (72, 42), (72, 45), (72, 68), (72, 73), (72, 79), (72, 80), (72, 84), (72, 87), (72, 88), (72, 103), (74, 42), (74, 79), (74, 80), (76, 42), (76, 45), (76, 68), (76, 73), (76, 79), (76, 80), (76, 84), (76, 87), (76, 88), (76, 103), (83, 42), (83, 45), (83, 68), (83, 73), (83, 79), (83, 80), (83, 84), (83, 87), (83, 88), (83, 103), (95, 42), (95, 79), (95, 80), (100, 42), (100, 79), (100, 80)]",0.00485,0.00497,"[(100, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,1,"(72, 58)",helper,0,NA,NA,NA,NA,NA,NA,0.00076,0.08323,"[(57, 80)]",0.00231,0.05971,"[(57, 82)]"
76241.0,move blue B1,1,move,13,2,"(90, 40)",architect,0,0.00334,0.00908,"[(57, 42), (57, 61), (57, 80), (58, 42), (58, 45), (58, 61), (58, 68), (58, 73), (58, 80), (58, 84), (58, 87), (58, 88), (58, 95), (58, 103), (71, 42), (71, 45), (71, 61), (71, 68), (71, 73), (71, 80), (71, 84), (71, 87), (71, 88), (71, 95), (71, 103), (74, 42), (74, 61), (74, 80), (83, 42), (83, 45), (83, 61), (83, 68), (83, 73), (83, 80), (83, 84), (83, 87), (83, 88), (83, 95), (83, 103), (90, 42), (90, 61), (90, 80), (100, 42), (100, 61), (100, 80)]",0.00369,0.00851,"[(100, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,3,"(91, 39)",helper,-1,NA,NA,NA,NA,NA,NA,0.00016,0.1319,"[(74, 80)]",0.00263,0.04446,"[(57, 82)]"
76241.0,move blue B1,1,move,13,4,"(79, 80)",architect,0,0.00365,0.00994,"[(39, 42), (39, 45), (39, 61), (39, 68), (39, 80), (39, 84), (39, 87), (39, 88), (39, 90), (39, 91), (39, 95), (39, 103), (40, 42), (40, 61), (40, 80), (71, 42), (71, 45), (71, 61), (71, 68), (71, 80), (71, 84), (71, 87), (71, 88), (71, 90), (71, 91), (71, 95), (71, 103), (74, 42), (74, 61), (74, 80), (83, 42), (83, 45), (83, 61), (83, 68), (83, 80), (83, 84), (83, 87), (83, 88), (83, 90), (83, 91), (83, 95), (83, 103), (100, 42), (100, 61), (100, 80)]",0.00409,0.00959,"[(83, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,5,"(74, 79)",helper,1,NA,NA,NA,NA,NA,NA,0.12607,0.12607,"[(74, 79)]",0.00207,0.0547,"[(39, 103)]"
76241.0,move blue B1,1,move,13,6,"(79, 62)",architect,0,0.00373,0.01015,"[(39, 42), (39, 45), (39, 61), (39, 62), (39, 68), (39, 74), (39, 84), (39, 87), (39, 88), (39, 90), (39, 91), (39, 95), (39, 103), (40, 42), (40, 61), (40, 62), (71, 42), (71, 45), (71, 61), (71, 62), (71, 68), (71, 74), (71, 84), (71, 87), (71, 88), (71, 90), (71, 91), (71, 95), (71, 103), (83, 42), (83, 45), (83, 61), (83, 62), (83, 68), (83, 74), (83, 84), (83, 87), (83, 88), (83, 90), (83, 91), (83, 95), (83, 103), (100, 42), (100, 61), (100, 62)]",0.00418,0.00954,"[(83, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,7,"(92, 84)",helper,0,NA,NA,NA,NA,NA,NA,0.00492,0.07322,"[(39, 79)]",0.00217,0.05508,"[(39, 103)]"
76241.0,move blue B1,1,move,13,8,"(97, 45)",architect,0,0.00384,0.01044,"[(39, 42), (39, 44), (39, 45), (39, 66), (39, 68), (39, 79), (39, 87), (39, 88), (39, 90), (39, 91), (39, 92), (39, 95), (39, 103), (40, 42), (40, 44), (40, 79), (71, 42), (71, 44), (71, 45), (71, 66), (71, 68), (71, 79), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 103), (83, 42), (83, 44), (83, 45), (83, 66), (83, 68), (83, 79), (83, 87), (83, 88), (83, 90), (83, 91), (83, 92), (83, 95), (83, 103), (100, 42), (100, 44), (100, 79)]",0.00459,0.01007,"[(83, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,9,"(39, 27)",helper,1,NA,NA,NA,NA,NA,NA,0.11505,0.11505,"[(39, 27)]",0.00203,0.0574,"[(39, 87)]"
76241.0,move blue B1,1,move,13,10,"(62, 97)",architect,0,0.00436,0.01185,"[(40, 42), (40, 44), (40, 97), (57, 42), (57, 44), (57, 97), (71, 9), (71, 42), (71, 44), (71, 66), (71, 68), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 97), (71, 103), (83, 9), (83, 42), (83, 44), (83, 66), (83, 68), (83, 87), (83, 88), (83, 90), (83, 91), (83, 92), (83, 95), (83, 97), (83, 103), (100, 42), (100, 44), (100, 97)]",0.00449,0.01293,"[(83, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,11,"(40, 9)",helper,0,NA,NA,NA,NA,NA,NA,0.00828,0.08333,"[(57, 82)]",0.0024,0.05915,"[(57, 82)]"
76241.0,move blue B1,1,move,13,12,"(9, 79)",architect,1,0.011,0.011,"[(9, 42), (9, 62), (9, 79), (57, 42), (57, 62), (57, 79), (58, 42), (58, 62), (58, 66), (58, 68), (58, 79), (58, 87), (58, 88), (58, 90), (58, 91), (58, 92), (58, 95), (58, 103), (71, 42), (71, 62), (71, 66), (71, 68), (71, 79), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 103), (83, 42), (83, 62), (83, 66), (83, 68), (83, 79), (83, 87), (83, 88), (83, 90), (83, 91), (83, 92), (83, 95), (83, 103), (100, 42), (100, 62), (100, 79)]",0.0081,0.0113,"[(83, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,13,"(57, 61)",helper,1,NA,NA,NA,NA,NA,NA,0.22325,0.22325,"[(57, 61)]",0.00207,0.07648,"[(57, 61)]"
76241.0,move blue B1,1,move,13,14,"(60, 43)",architect,0,0.00393,0.01067,"[(58, 9), (58, 42), (58, 43), (58, 57), (58, 62), (58, 66), (58, 68), (58, 87), (58, 88), (58, 90), (58, 91), (58, 92), (58, 95), (58, 103), (71, 9), (71, 42), (71, 43), (71, 57), (71, 62), (71, 66), (71, 68), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 103), (83, 9), (83, 42), (83, 43), (83, 57), (83, 62), (83, 66), (83, 68), (83, 87), (83, 88), (83, 90), (83, 91), (83, 92), (83, 95), (83, 103), (100, 42), (100, 43), (100, 62)]",0.00285,0.01548,"[(83, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,15,"(58, 68)",helper,1,NA,NA,NA,NA,NA,NA,0.01719,0.07078,"[(78, 25)]",0.00314,0.02252,"[(78, 25)]"
76241.0,move blue B1,1,move,13,16,"(78, 25)",architect,0,0.00393,0.01067,"[(71, 9), (71, 25), (71, 50), (71, 57), (71, 60), (71, 62), (71, 66), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 103), (76, 9), (76, 25), (76, 50), (76, 57), (76, 60), (76, 62), (76, 66), (76, 87), (76, 88), (76, 90), (76, 91), (76, 92), (76, 95), (76, 103), (83, 9), (83, 25), (83, 50), (83, 57), (83, 60), (83, 62), (83, 66), (83, 87), (83, 88), (83, 90), (83, 91), (83, 92), (83, 95), (83, 103), (100, 25), (100, 60), (100, 62)]",0.00273,0.01554,"[(83, 60)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,17,"(100, 7)",helper,1,NA,NA,NA,NA,NA,NA,0.00334,0.10584,"[(75, 88)]",0.00332,0.03591,"[(75, 88)]"
76241.0,move blue B1,1,move,13,18,"(83, 100)",architect,1,0.01167,0.01167,"[(71, 9), (71, 50), (71, 57), (71, 62), (71, 66), (71, 78), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 100), (71, 103), (76, 9), (76, 50), (76, 57), (76, 62), (76, 66), (76, 78), (76, 87), (76, 88), (76, 90), (76, 91), (76, 92), (76, 95), (76, 100), (76, 103), (83, 9), (83, 50), (83, 57), (83, 62), (83, 66), (83, 78), (83, 87), (83, 88), (83, 90), (83, 91), (83, 92), (83, 95), (83, 100), (83, 103)]",0.00911,0.01412,"[(83, 9)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,19,"(75, 50)",helper,0,NA,NA,NA,NA,NA,NA,0.09509,0.10951,"[(75, 82)]",0.00347,0.03507,"[(75, 82)]"
76241.0,move blue B1,1,move,13,20,"(27, 82)",architect,0,0.00442,0.01201,"[(71, 9), (71, 32), (71, 62), (71, 66), (71, 75), (71, 78), (71, 82), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 103), (76, 9), (76, 32), (76, 62), (76, 66), (76, 75), (76, 78), (76, 82), (76, 87), (76, 88), (76, 90), (76, 91), (76, 92), (76, 95), (76, 103), (101, 62), (101, 78)]",0.00353,0.03336,"[(101, 78)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,21,"(76, 32)",helper,1,NA,NA,NA,NA,NA,NA,0.00958,0.14258,"[(45, 88)]",0.00346,0.04547,"[(45, 88)]"
76241.0,move blue B1,1,move,13,22,"(71, 87)",architect,1,0.01321,0.01321,"[(71, 14), (71, 27), (71, 62), (71, 64), (71, 66), (71, 75), (71, 78), (71, 87), (71, 88), (71, 90), (71, 91), (71, 92), (71, 95), (71, 103), (94, 62), (94, 78), (101, 62), (101, 78)]",0.01494,0.03998,"[(101, 78)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,23,"(93, 78)",helper,0,NA,NA,NA,NA,NA,NA,0.0012,0.06182,"[(45, 88)]",0.00402,0.04283,"[(45, 88)]"
76241.0,move blue B1,1,move,13,24,"(94, 60)",architect,1,0.01418,0.01418,"[(89, 14), (89, 27), (89, 60), (89, 62), (89, 64), (89, 66), (89, 69), (89, 88), (89, 90), (89, 91), (89, 92), (89, 93), (89, 95), (89, 103), (94, 60), (94, 62), (101, 60), (101, 62)]",0.04478,0.07829,"[(101, 60)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,25,"(84, 64)",helper,0,NA,NA,NA,NA,NA,NA,0.00016,0.09849,"[(89, 69)]",0.00356,0.06541,"[(89, 103)]"
76241.0,move blue B1,1,move,13,26,"(101, 62)",architect,1,0.01597,0.01597,"[(89, 14), (89, 27), (89, 42), (89, 46), (89, 62), (89, 69), (89, 84), (89, 88), (89, 90), (89, 91), (89, 92), (89, 93), (89, 94), (89, 95), (89, 103), (101, 42), (101, 62)]",0.03693,0.0429,"[(101, 42)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,27,"(102, 46)",helper,0,NA,NA,NA,NA,NA,NA,3e-05,0.09839,"[(89, 42)]",0.00017,0.08466,"[(89, 103)]"
76241.0,move blue B1,1,move,13,28,"(89, 88)",architect,1,0.01929,0.01929,"[(89, 14), (89, 27), (89, 28), (89, 42), (89, 44), (89, 69), (89, 88), (89, 90), (89, 91), (89, 92), (89, 93), (89, 94), (89, 95), (89, 101), (89, 102), (89, 103)]",0.02194,0.02829,"[(89, 90), (89, 91), (89, 92)]",NA,NA,NA,NA,NA,NA
76241.0,move blue B1,1,move,13,29,"(32, 27)",helper,0,NA,NA,NA,NA,NA,NA,5e-05,0.53089,"[(107, 44)]",9e-05,0.51642,"[(107, 44)]"
76241.0,move blue B1,1,move,13,30,"(107, 44)",architect,1,0.02327,0.02327,"[(107, 42), (107, 44)]",0.01298,0.01324,"[(107, 42)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,0,"(97, 82)",architect,1,0.00817,0.00817,"[(57, 45), (57, 65), (57, 82), (60, 45), (60, 65), (60, 82), (71, 45), (71, 65), (71, 82), (72, 45), (72, 65), (72, 82), (74, 45), (74, 65), (74, 82), (76, 45), (76, 65), (76, 82), (86, 45), (86, 65), (86, 82), (91, 45), (91, 65), (91, 82), (95, 45), (95, 65), (95, 82), (97, 45), (97, 65), (97, 82), (98, 45), (98, 65), (98, 82), (102, 45), (102, 65), (102, 82), (105, 45), (105, 65), (105, 82), (106, 45), (106, 65), (106, 82)]",0.0035,0.0035,"[(97, 82), (98, 82)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,1,"(98, 64)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.05386,"[(74, 80)]",2e-05,0.04761,"[(57, 97)]"
76241.0,fill nocolor B2,2,fill,12,2,"(60, 65)",architect,1,0.00942,0.00942,"[(57, 45), (57, 46), (57, 65), (60, 45), (60, 46), (60, 65), (71, 45), (71, 46), (71, 65), (72, 45), (72, 46), (72, 65), (74, 45), (74, 46), (74, 65), (76, 45), (76, 46), (76, 65), (86, 45), (86, 46), (86, 65), (91, 45), (91, 46), (91, 65), (95, 45), (95, 46), (95, 65), (102, 45), (102, 46), (102, 65), (105, 45), (105, 46), (105, 65), (106, 45), (106, 46), (106, 65)]",0.0041,0.00413,"[(86, 46), (86, 65)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,3,"(72, 46)",helper,1,NA,NA,NA,NA,NA,NA,0.0008,0.14681,"[(74, 97), (74, 98)]",0.00123,0.09445,"[(57, 97), (57, 98)]"
76241.0,fill nocolor B2,2,fill,12,4,"(78, 45)",architect,1,0.00942,0.00942,"[(57, 28), (57, 45), (57, 47), (71, 28), (71, 45), (71, 47), (74, 28), (74, 45), (74, 47), (76, 28), (76, 45), (76, 47), (78, 28), (78, 45), (78, 47), (86, 28), (86, 45), (86, 47), (90, 28), (90, 45), (90, 47), (91, 28), (91, 45), (91, 47), (95, 28), (95, 45), (95, 47), (102, 28), (102, 45), (102, 47), (105, 28), (105, 45), (105, 47), (106, 28), (106, 45), (106, 47)]",0.00454,0.00463,"[(86, 47)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,5,"(76, 28)",helper,1,NA,NA,NA,NA,NA,NA,0.00241,0.21891,"[(74, 97), (74, 98)]",0.00127,0.0792,"[(57, 97), (57, 98)]"
76241.0,fill nocolor B2,2,fill,12,6,"(96, 47)",architect,1,0.00942,0.00942,"[(57, 10), (57, 27), (57, 47), (71, 10), (71, 27), (71, 47), (74, 10), (74, 27), (74, 47), (86, 10), (86, 27), (86, 47), (90, 10), (90, 27), (90, 47), (91, 10), (91, 27), (91, 47), (94, 10), (94, 27), (94, 47), (95, 10), (95, 27), (95, 47), (96, 10), (96, 27), (96, 47), (102, 10), (102, 27), (102, 47), (105, 10), (105, 27), (105, 47), (106, 10), (106, 27), (106, 47)]",0.00535,0.0065,"[(86, 27)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,7,"(91, 29)",helper,1,NA,NA,NA,NA,NA,NA,0.00099,0.17773,"[(74, 10)]",0.00107,0.07592,"[(57, 96), (57, 97), (57, 98)]"
76241.0,fill nocolor B2,2,fill,12,8,"(102, 27)",architect,1,0.01114,0.01114,"[(57, 10), (57, 11), (57, 27), (71, 10), (71, 11), (71, 27), (74, 10), (74, 11), (74, 27), (86, 10), (86, 11), (86, 27), (90, 10), (90, 11), (90, 27), (94, 10), (94, 11), (94, 27), (95, 10), (95, 11), (95, 27), (102, 10), (102, 11), (102, 27), (105, 10), (105, 11), (105, 27), (106, 10), (106, 11), (106, 27)]",0.00695,0.01265,"[(86, 11)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,9,"(71, 11)",helper,1,NA,NA,NA,NA,NA,NA,0.02987,0.18628,"[(74, 10)]",0.00035,0.06802,"[(57, 96), (57, 97), (57, 98)]"
76241.0,fill nocolor B2,2,fill,12,10,"(86, 10)",architect,1,0.01391,0.01391,"[(57, 9), (57, 10), (74, 9), (74, 10), (86, 9), (86, 10), (89, 9), (89, 10), (90, 9), (90, 10), (94, 9), (94, 10), (95, 9), (95, 10), (105, 9), (105, 10), (106, 9), (106, 10)]",0.02069,0.02347,"[(106, 9)]",NA,NA,NA,NA,NA,NA
76241.0,fill nocolor B2,2,fill,12,11,"(89, 9)",helper,1,NA,NA,NA,NA,NA,NA,0.14377,0.32124,"[(74, 9)]",0.00099,0.07319,"[(57, 96), (57, 97), (57, 98)]"
76241.0,clear nocolor B2,3,clear,6,0,"(63, 79)",architect,1,0.008,0.008,"[(63, 39), (63, 42), (63, 53), (63, 54), (63, 56), (63, 58), (63, 68), (63, 73), (63, 77), (63, 79), (63, 80), (63, 84), (63, 87), (63, 88), (63, 103), (83, 39), (83, 42), (83, 53), (83, 54), (83, 56), (83, 58), (83, 68), (83, 73), (83, 77), (83, 79), (83, 80), (83, 84), (83, 87), (83, 88), (83, 103), (100, 39), (100, 42), (100, 53), (100, 54), (100, 56), (100, 58), (100, 68), (100, 73), (100, 77), (100, 79), (100, 80), (100, 84), (100, 87), (100, 88), (100, 103)]",0.00346,0.00346,"[(83, 56)]",NA,NA,NA,NA,NA,NA
76241.0,clear nocolor B2,3,clear,6,1,"(71, 61)",helper,0,NA,NA,NA,NA,NA,NA,0.00025,0.2673,"[(74, 65)]",0.00126,0.16182,"[(57, 82)]"
76241.0,clear nocolor B2,3,clear,6,2,"(81, 42)",architect,1,0.008,0.008,"[(81, 39), (81, 42), (81, 43), (81, 54), (81, 56), (81, 58), (81, 68), (81, 71), (81, 73), (81, 77), (81, 80), (81, 84), (81, 87), (81, 88), (81, 103), (83, 39), (83, 42), (83, 43), (83, 54), (83, 56), (83, 58), (83, 68), (83, 71), (83, 73), (83, 77), (83, 80), (83, 84), (83, 87), (83, 88), (83, 103), (100, 39), (100, 42), (100, 43), (100, 54), (100, 56), (100, 58), (100, 68), (100, 71), (100, 73), (100, 77), (100, 80), (100, 84), (100, 87), (100, 88), (100, 103)]",0.00346,0.00346,"[(83, 56)]",NA,NA,NA,NA,NA,NA
76241.0,clear nocolor B2,3,clear,6,3,"(89, 24)",helper,0,NA,NA,NA,NA,NA,NA,0.00045,0.20442,"[(74, 82)]",0.00146,0.16151,"[(57, 82)]"
76241.0,clear nocolor B2,3,clear,6,4,"(83, 43)",architect,1,0.008,0.008,"[(83, 6), (83, 39), (83, 43), (83, 54), (83, 56), (83, 58), (83, 68), (83, 73), (83, 77), (83, 80), (83, 84), (83, 87), (83, 88), (83, 89), (83, 103), (99, 6), (99, 39), (99, 43), (99, 54), (99, 56), (99, 58), (99, 68), (99, 73), (99, 77), (99, 80), (99, 84), (99, 87), (99, 88), (99, 89), (99, 103), (100, 6), (100, 39), (100, 43), (100, 54), (100, 56), (100, 58), (100, 68), (100, 73), (100, 77), (100, 80), (100, 84), (100, 87), (100, 88), (100, 89), (100, 103)]",0.00346,0.00346,"[(83, 56)]",NA,NA,NA,NA,NA,NA
76241.0,clear nocolor B2,3,clear,6,5,"(86, 25)",helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.1325,"[(74, 80)]",0.00155,0.08979,"[(57, 82), (57, 83)]"
76241.0,clear nocolor B2,3,clear,6,6,"(100, 6)",architect,1,0.008,0.008,"[(99, 6), (99, 7), (99, 39), (99, 54), (99, 56), (99, 58), (99, 73), (99, 77), (99, 80), (99, 84), (99, 86), (99, 87), (99, 88), (99, 89), (99, 103), (100, 6), (100, 7), (100, 39), (100, 54), (100, 56), (100, 58), (100, 73), (100, 77), (100, 80), (100, 84), (100, 86), (100, 87), (100, 88), (100, 89), (100, 103), (101, 6), (101, 7), (101, 39), (101, 54), (101, 56), (101, 58), (101, 73), (101, 77), (101, 80), (101, 84), (101, 86), (101, 87), (101, 88), (101, 89), (101, 103)]",0.00346,0.00347,"[(99, 56)]",NA,NA,NA,NA,NA,NA
76241.0,clear nocolor B2,3,clear,6,7,"(99, 7)",helper,1,NA,NA,NA,NA,NA,NA,3e-05,0.18147,"[(74, 80)]",0.00167,0.10364,"[(57, 80)]"
