ID,goal,goal_number,goal_type,optimal_moves,move_id,move,role,move_utility
53007.0,move red B1,1,move,9,5,"(76, 43)",helper,1
53007.0,move red B1,1,move,9,6,"(72, 25)",architect,1
53007.0,move red B1,1,move,9,7,"(75, 72)",helper,1
53007.0,move red B1,1,move,9,8,"(25, 60)",architect,0
53007.0,move red B1,1,move,9,9,"(93, 42)",helper,1
53007.0,clear nocolor B,2,clear,8,0,"(82, 86)",architect,1
53007.0,clear nocolor B,2,clear,8,1,"(100, 68)",helper,1
53007.0,clear nocolor B,2,clear,8,2,"(101, 50)",architect,1
53007.0,clear nocolor B,2,clear,8,3,"(98, 69)",helper,1
53007.0,clear nocolor B,2,clear,8,4,"(79, 51)",architect,1
53007.0,clear nocolor B,2,clear,8,5,"(97, 70)",helper,1
53007.0,clear nocolor B,2,clear,8,6,"(78, 71)",architect,1
53007.0,clear nocolor B,2,clear,8,7,"(96, 53)",helper,1
53007.0,cover blue all,3,cover,5,0,"(98, 86)",architect,1
53007.0,cover blue all,3,cover,5,1,"(79, 69)",helper,0
53007.0,cover blue all,3,cover,5,2,"(97, 70)",architect,0
53007.0,cover blue all,3,cover,5,3,"(78, 71)",helper,0
53007.0,cover blue all,3,cover,5,4,"(96, 56)",architect,1
53007.0,cover blue all,3,cover,5,5,"(56, 57)",helper,0
53007.0,cover blue all,3,cover,5,6,"(69, 83)",architect,1
53007.0,cover blue all,3,cover,5,7,"(83, 58)",helper,-1
53007.0,cover blue all,3,cover,5,8,"(70, 83)",architect,1
53007.0,cover blue all,3,cover,5,9,"(83, 59)",helper,0
53007.0,cover blue all,3,cover,5,10,"(91, 41)",architect,0
53007.0,cover blue all,3,cover,5,11,"(101, 91)",helper,0
53007.0,cover blue all,3,cover,5,12,"(41, 73)",architect,1
53007.0,cover blue all,3,cover,5,13,"(82, 56)",helper,0
53007.0,cover blue all,3,cover,5,14,"(100, 55)",architect,0
53007.0,cover blue all,3,cover,5,15,"(55, 54)",helper,0
53007.0,cover blue all,3,cover,5,16,"(71, 36)",architect,1
53007.0,fill nocolor B1,4,fill,13,0,"(87, 80)",architect,1
53007.0,fill nocolor B1,4,fill,13,1,"(88, 60)",helper,1
53007.0,fill nocolor B1,4,fill,13,2,"(72, 61)",architect,1
53007.0,fill nocolor B1,4,fill,13,3,"(74, 62)",helper,1
53007.0,fill nocolor B1,4,fill,13,4,"(89, 44)",architect,1
53007.0,fill nocolor B1,4,fill,13,5,"(107, 43)",helper,1
53007.0,fill nocolor B1,4,fill,13,6,"(90, 42)",architect,1
53007.0,fill nocolor B1,4,fill,13,7,"(91, 24)",helper,1
53007.0,fill nocolor B1,4,fill,13,8,"(106, 25)",architect,1
53007.0,fill nocolor B1,4,fill,13,9,"(105, 26)",helper,1
53007.0,fill nocolor B1,4,fill,13,10,"(84, 8)",architect,1
53007.0,fill nocolor B1,4,fill,13,11,"(85, 7)",helper,1
53007.0,fill nocolor B1,4,fill,13,12,"(75, 6)",architect,1
53007.0,move red B2,5,move,11,0,"(72, 99)",architect,1
53007.0,move red B2,5,move,11,1,"(76, 81)",helper,1
53007.0,move red B2,5,move,11,2,"(88, 83)",architect,1
53007.0,move red B2,5,move,11,3,"(89, 65)",helper,1
53007.0,move red B2,5,move,11,4,"(107, 64)",architect,1
53007.0,move red B2,5,move,11,5,"(75, 56)",helper,1
53007.0,move red B2,5,move,11,6,"(93, 63)",architect,1
53007.0,move red B2,5,move,11,7,"(84, 45)",helper,1
53007.0,move red B2,5,move,11,8,"(85, 47)",architect,1
53007.0,move red B2,5,move,11,9,"(78, 46)",helper,1
53007.0,move red B2,5,move,11,10,"(96, 28)",architect,1
53007.0,uncover red all,6,uncover,3,0,"(89, 86)",architect,1
53007.0,uncover red all,6,uncover,3,1,"(75, 73)",helper,1
53007.0,uncover red all,6,uncover,3,2,"(78, 80)",architect,1
53007.0,uncover green all,7,uncover,5,0,"(79, 99)",architect,1
53007.0,uncover green all,7,uncover,5,1,"(85, 57)",helper,1
53007.0,uncover green all,7,uncover,5,2,"(88, 71)",architect,1
53007.0,uncover green all,7,uncover,5,3,"(87, 83)",helper,1
53007.0,uncover green all,7,uncover,5,4,"(76, 60)",architect,1
53007.0,fill nocolor A2,8,fill,12,0,"(84, 59)",architect,1
53007.0,fill nocolor A2,8,fill,12,1,"(82, 58)",helper,1
53007.0,fill nocolor A2,8,fill,12,2,"(85, 57)",architect,1
53007.0,fill nocolor A2,8,fill,12,3,"(100, 39)",helper,1
53007.0,fill nocolor A2,8,fill,12,4,"(87, 41)",architect,1
53007.0,fill nocolor A2,8,fill,12,5,"(101, 40)",helper,1
53007.0,fill nocolor A2,8,fill,12,6,"(72, 21)",architect,1
53007.0,fill nocolor A2,8,fill,12,7,"(74, 22)",helper,1
53007.0,fill nocolor A2,8,fill,12,8,"(88, 23)",architect,1
53007.0,fill nocolor A2,8,fill,12,9,"(91, 3)",helper,1
53007.0,fill nocolor A2,8,fill,12,10,"(89, 5)",architect,1
53007.0,fill nocolor A2,8,fill,12,11,"(90, 4)",helper,1
53007.0,cover red all,9,cover,7,0,"(84, 99)",architect,0
53007.0,cover red all,9,cover,7,1,"(79, 58)",helper,1
53007.0,cover red all,9,cover,7,2,"(74, 54)",architect,1
53007.0,cover red all,9,cover,7,3,"(82, 67)",helper,1
53007.0,cover red all,9,cover,7,4,"(77, 81)",architect,1
53007.0,cover red all,9,cover,7,5,"(87, 71)",helper,1
53007.0,cover red all,9,cover,7,6,"(101, 70)",architect,1
53007.0,cover red all,9,cover,7,7,"(97, 60)",helper,1
53007.0,clear nocolor C2,10,clear,6,0,"(87, 86)",architect,1
53007.0,clear nocolor C2,10,clear,6,1,"(88, 66)",helper,1
53007.0,clear nocolor C2,10,clear,6,2,"(89, 83)",architect,1
53007.0,clear nocolor C2,10,clear,6,3,"(106, 67)",helper,1
53007.0,clear nocolor C2,10,clear,6,4,"(107, 65)",architect,1
53007.0,clear nocolor C2,10,clear,6,5,"(105, 68)",helper,1
58637.0,cover blue all,1,cover,5,0,"(92, 36)",architect,1
58637.0,cover blue all,1,cover,5,1,pass,helper,0
58637.0,cover blue all,1,cover,5,2,"(71, 87)",architect,1
58637.0,cover blue all,1,cover,5,3,"(89, 66)",helper,0
58637.0,cover blue all,1,cover,5,4,"(81, 42)",architect,1
58637.0,cover blue all,1,cover,5,5,"(99, 24)",helper,0
58637.0,cover blue all,1,cover,5,6,"(24, 82)",architect,1
58637.0,cover blue all,1,cover,5,7,"(42, 64)",helper,-1
58637.0,cover blue all,1,cover,5,8,"(107, 42)",architect,1
58637.0,cover blue all,1,cover,5,9,"(106, 24)",helper,0
58637.0,cover blue all,1,cover,5,10,"(103, 61)",architect,1
58637.0,clear nocolor A2,2,clear,3,0,"(77, 82)",architect,1
58637.0,clear nocolor A2,2,clear,3,1,"(60, 64)",helper,0
58637.0,clear nocolor A2,2,clear,3,2,"(94, 83)",architect,1
58637.0,clear nocolor A2,2,clear,3,3,"(92, 46)",helper,0
58637.0,clear nocolor A2,2,clear,3,4,"(95, 60)",architect,1
58637.0,fill nocolor B1,3,fill,11,0,"(81, 61)",architect,1
58637.0,fill nocolor B1,3,fill,11,1,"(99, 43)",helper,1
58637.0,fill nocolor B1,3,fill,11,2,"(101, 62)",architect,1
58637.0,fill nocolor B1,3,fill,11,3,"(100, 44)",helper,1
58637.0,fill nocolor B1,3,fill,11,4,"(92, 42)",architect,1
58637.0,fill nocolor B1,3,fill,11,5,"(55, 24)",helper,1
58637.0,fill nocolor B1,3,fill,11,6,"(54, 25)",architect,1
58637.0,fill nocolor B1,3,fill,11,7,"(72, 7)",helper,1
58637.0,fill nocolor B1,3,fill,11,8,"(84, 26)",architect,1
58637.0,fill nocolor B1,3,fill,11,9,"(102, 8)",helper,1
58637.0,fill nocolor B1,3,fill,11,10,"(73, 6)",architect,1
58637.0,uncover blue all,4,uncover,6,0,"(55, 74)",architect,0
58637.0,uncover blue all,4,uncover,6,1,"(73, 56)",helper,0
58637.0,uncover blue all,4,uncover,6,2,"(54, 93)",architect,1
58637.0,uncover blue all,4,uncover,6,3,"(72, 75)",helper,0
58637.0,uncover blue all,4,uncover,6,4,"(60, 83)",architect,1
58637.0,uncover blue all,4,uncover,6,5,"(78, 65)",helper,-1
58637.0,uncover blue all,4,uncover,6,6,"(79, 78)",architect,1
58637.0,uncover blue all,4,uncover,6,7,"(97, 60)",helper,-1
58637.0,uncover blue all,4,uncover,6,8,"(75, 73)",architect,1
58637.0,uncover blue all,4,uncover,6,9,"(93, 55)",helper,0
58637.0,uncover blue all,4,uncover,6,10,"(77, 93)",architect,1
58637.0,uncover blue all,4,uncover,6,11,"(95, 75)",helper,0
58637.0,uncover blue all,4,uncover,6,12,"(80, 97)",architect,1
58637.0,uncover blue all,4,uncover,6,13,"(98, 42)",helper,-1
58637.0,uncover blue all,4,uncover,6,14,"(65, 98)",architect,1
58637.0,uncover blue all,4,uncover,6,15,"(83, 80)",helper,-1
58637.0,uncover blue all,4,uncover,6,16,"(42, 79)",architect,1
58637.0,uncover blue all,4,uncover,6,17,"(60, 61)",helper,0
58637.0,uncover blue all,4,uncover,6,18,"(80, 83)",architect,1
58637.0,uncover blue all,4,uncover,6,19,pass,helper,0
58637.0,uncover blue all,4,uncover,6,20,"(61, 85)",architect,1
58637.0,move green B1,5,move,12,0,"(84, 61)",architect,1
58637.0,move green B1,5,move,12,1,"(102, 43)",helper,1
58637.0,move green B1,5,move,12,2,"(60, 82)",architect,0
58637.0,move green B1,5,move,12,3,"(78, 64)",helper,0
58637.0,move green B1,5,move,12,4,"(77, 78)",architect,1
58637.0,move green B1,5,move,12,5,"(95, 60)",helper,0
58637.0,move green B1,5,move,12,6,"(55, 93)",architect,1
58637.0,move green B1,5,move,12,7,"(73, 75)",helper,0
58637.0,move green B1,5,move,12,8,"(91, 42)",architect,1
58637.0,move green B1,5,move,12,9,"(92, 24)",helper,0
58637.0,move green B1,5,move,12,10,"(75, 62)",architect,1
58637.0,move green B1,5,move,12,11,"(93, 44)",helper,0
58637.0,move green B1,5,move,12,12,"(71, 87)",architect,1
58637.0,move green B1,5,move,12,13,"(89, 69)",helper,1
58637.0,move green B1,5,move,12,14,"(107, 25)",architect,1
58637.0,move green B1,5,move,12,15,"(106, 7)",helper,1
58637.0,move green B1,5,move,12,16,"(44, 63)",architect,-1
58637.0,move green B1,5,move,12,17,"(62, 45)",helper,-1
58637.0,move green B1,5,move,12,18,"(24, 95)",architect,0
58637.0,move green B1,5,move,12,19,"(42, 77)",helper,-1
58637.0,move green B1,5,move,12,20,"(80, 27)",architect,-1
58637.0,move green B1,5,move,12,21,"(98, 9)",helper,-1
58637.0,move green B1,5,move,12,22,"(7, 98)",architect,0
58637.0,move green B1,5,move,12,23,"(25, 80)",helper,0
58637.0,move green B1,5,move,12,24,"(43, 62)",architect,0
58637.0,move green B1,5,move,12,25,"(61, 44)",helper,0
58637.0,move green B1,5,move,12,26,"(79, 93)",architect,0
58637.0,move green B1,5,move,12,27,"(97, 75)",helper,0
58637.0,move green B1,5,move,12,28,"(9, 46)",architect,1
58637.0,move green B1,5,move,12,29,"(27, 28)",helper,0
58637.0,move green B1,5,move,12,30,"(45, 97)",architect,1
58637.0,move green B1,5,move,12,31,"(63, 79)",helper,1
58637.0,move green B1,5,move,12,32,"(79, 83)",architect,0
58637.0,move green B1,5,move,12,33,"(97, 65)",helper,-1
58637.0,move green B1,5,move,12,34,"(60, 57)",architect,0
58637.0,move green B1,5,move,12,35,"(78, 39)",helper,-1
58637.0,move green B1,5,move,12,36,"(81, 47)",architect,0
58637.0,move green B1,5,move,12,37,"(47, 81)",helper,0
58637.0,move green B1,5,move,12,38,"(28, 97)",architect,1
58637.0,move green B1,5,move,12,39,"(46, 79)",helper,0
58637.0,move green B1,5,move,12,40,"(65, 78)",architect,1
58637.0,move green B1,5,move,12,41,"(83, 60)",helper,0
58637.0,move green B1,5,move,12,42,"(79, 83)",architect,0
58637.0,move green B1,5,move,12,43,"(97, 65)",helper,-1
58637.0,move green B1,5,move,12,44,"(60, 46)",architect,0
58637.0,move green B1,5,move,12,45,pass,helper,0
58637.0,move green B1,5,move,12,46,"(39, 97)",architect,1
58637.0,move green B1,5,move,12,47,pass,helper,0
58637.0,move green B1,5,move,12,48,"(77, 79)",architect,1
58637.0,move green B1,5,move,12,49,"(95, 61)",helper,0
58637.0,move green B1,5,move,12,50,"(65, 60)",architect,1
58637.0,move green B1,5,move,12,51,"(83, 42)",helper,0
58637.0,move green B1,5,move,12,52,"(81, 83)",architect,1
58637.0,move green B1,5,move,12,53,"(99, 65)",helper,0
58637.0,move green B1,5,move,12,54,"(61, 99)",architect,0
58637.0,move green B1,5,move,12,55,"(79, 81)",helper,-1
58637.0,move green B1,5,move,12,56,"(65, 79)",architect,1
58637.0,move green B1,5,move,12,57,"(83, 61)",helper,0
58637.0,move green B1,5,move,12,58,"(42, 39)",architect,0
58637.0,move green B1,5,move,12,59,"(60, 21)",helper,-1
58637.0,move green B1,5,move,12,60,"(81, 60)",architect,1
58637.0,move green B1,5,move,12,61,"(99, 42)",helper,0
58637.0,move green B1,5,move,12,62,"(61, 99)",architect,0
58637.0,move green B1,5,move,12,63,"(79, 81)",helper,-1
58637.0,move green B1,5,move,12,64,"(21, 79)",architect,1
58637.0,move green B1,5,move,12,65,"(39, 61)",helper,0
58637.0,move green B1,5,move,12,66,"(42, 76)",architect,0
58637.0,move green B1,5,move,12,67,"(60, 58)",helper,-1
58637.0,move green B1,5,move,12,68,"(81, 60)",architect,1
58637.0,move green B1,5,move,12,69,"(99, 42)",helper,0
58637.0,move green B1,5,move,12,70,"(103, 106)",architect,0
58637.0,move green B1,5,move,12,71,"(104, 88)",helper,0
58637.0,move green B1,5,move,12,72,"(46, 70)",architect,0
58637.0,move green B1,5,move,12,73,"(64, 51)",helper,0
58637.0,move green B1,5,move,12,74,"(42, 107)",architect,0
58637.0,move green B1,5,move,12,75,"(60, 89)",helper,-1
58637.0,move green B1,5,move,12,76,"(58, 60)",architect,1
58637.0,move green B1,5,move,12,77,pass,helper,0
58637.0,move green B1,5,move,12,78,"(61, 99)",architect,0
58637.0,move green B1,5,move,12,79,"(79, 81)",helper,-1
58637.0,move green B1,5,move,12,80,"(89, 42)",architect,1
58637.0,move green B1,5,move,12,81,"(107, 24)",helper,0
58637.0,move green B1,5,move,12,82,"(81, 79)",architect,1
58637.0,clear nocolor C2,6,clear,5,0,"(71, 66)",architect,1
58637.0,clear nocolor C2,6,clear,5,1,"(89, 48)",helper,1
58637.0,clear nocolor C2,6,clear,5,2,"(105, 85)",architect,1
58637.0,clear nocolor C2,6,clear,5,3,"(106, 67)",helper,1
58637.0,clear nocolor C2,6,clear,5,4,"(107, 86)",architect,1
58637.0,cover red all,7,cover,8,0,"(84, 85)",architect,1
58637.0,cover red all,7,cover,8,1,pass,helper,0
58637.0,cover red all,7,cover,8,2,"(60, 59)",architect,0
58637.0,cover red all,7,cover,8,3,"(78, 41)",helper,0
58637.0,cover red all,7,cover,8,4,"(106, 86)",architect,1
58637.0,cover red all,7,cover,8,5,"(71, 68)",helper,-1
58637.0,cover red all,7,cover,8,6,"(102, 63)",architect,1
58637.0,cover red all,7,cover,8,7,"(85, 45)",helper,-1
58637.0,cover red all,7,cover,8,8,"(41, 76)",architect,1
58637.0,cover red all,7,cover,8,9,"(59, 58)",helper,0
58637.0,cover red all,7,cover,8,10,"(79, 74)",architect,1
58637.0,cover red all,7,cover,8,11,"(97, 56)",helper,0
58637.0,cover red all,7,cover,8,12,"(105, 37)",architect,1
58637.0,cover red all,7,cover,8,13,"(89, 19)",helper,0
58637.0,cover red all,7,cover,8,14,"(80, 83)",architect,1
58637.0,cover red all,7,cover,8,15,"(98, 65)",helper,0
58637.0,cover red all,7,cover,8,16,"(107, 85)",architect,1
58637.0,cover red all,7,cover,8,17,"(68, 67)",helper,0
58637.0,cover red all,7,cover,8,18,"(45, 49)",architect,1
58637.0,cover red all,7,cover,8,19,"(63, 31)",helper,-1
58637.0,cover red all,7,cover,8,20,"(65, 1)",architect,1
58637.0,cover red all,7,cover,8,21,"(83, 38)",helper,-1
58637.0,cover red all,7,cover,8,22,"(77, 63)",architect,1
58637.0,cover red all,7,cover,8,23,"(95, 45)",helper,0
58637.0,cover red all,7,cover,8,24,"(45, 83)",architect,1
58637.0,uncover green all,8,uncover,8,0,"(81, 82)",architect,1
58637.0,uncover green all,8,uncover,8,1,"(99, 64)",helper,0
58637.0,uncover green all,8,uncover,8,2,"(71, 76)",architect,1
58637.0,uncover green all,8,uncover,8,3,"(89, 58)",helper,1
58637.0,uncover green all,8,uncover,8,4,"(55, 40)",architect,1
58637.0,uncover green all,8,uncover,8,5,"(73, 22)",helper,1
58637.0,uncover green all,8,uncover,8,6,"(84, 99)",architect,1
58637.0,uncover green all,8,uncover,8,7,"(102, 81)",helper,-1
58637.0,uncover green all,8,uncover,8,8,"(60, 102)",architect,1
58637.0,uncover green all,8,uncover,8,9,"(78, 84)",helper,1
58637.0,uncover green all,8,uncover,8,10,"(81, 83)",architect,1
58637.0,fill nocolor A2,9,fill,15,0,"(60, 93)",architect,1
58637.0,fill nocolor A2,9,fill,15,1,pass,helper,0
58637.0,fill nocolor A2,9,fill,15,2,"(84, 60)",architect,0
58637.0,fill nocolor A2,9,fill,15,3,"(102, 42)",helper,0
58637.0,fill nocolor A2,9,fill,15,4,"(55, 76)",architect,1
58637.0,fill nocolor A2,9,fill,15,5,"(73, 58)",helper,1
58637.0,fill nocolor A2,9,fill,15,6,"(92, 75)",architect,1
58637.0,fill nocolor A2,9,fill,15,7,"(91, 57)",helper,1
58637.0,fill nocolor A2,9,fill,15,8,"(54, 59)",architect,1
58637.0,fill nocolor A2,9,fill,15,9,"(72, 41)",helper,1
58637.0,fill nocolor A2,9,fill,15,10,"(90, 40)",architect,1
58637.0,fill nocolor A2,9,fill,15,11,"(57, 22)",helper,0
58637.0,fill nocolor A2,9,fill,15,12,"(81, 23)",architect,1
58637.0,fill nocolor A2,9,fill,15,13,"(99, 5)",helper,1
58637.0,fill nocolor A2,9,fill,15,14,"(100, 4)",architect,1
58637.0,fill nocolor A2,9,fill,15,15,"(101, 24)",helper,0
58637.0,fill nocolor A2,9,fill,15,16,"(103, 57)",architect,1
58637.0,fill nocolor A2,9,fill,15,17,pass,helper,0
58637.0,fill nocolor A2,9,fill,15,18,"(104, 39)",architect,1
58637.0,fill nocolor A2,9,fill,15,19,"(105, 6)",helper,0
58637.0,fill nocolor A2,9,fill,15,20,"(106, 21)",architect,1
58637.0,fill nocolor A2,9,fill,15,21,"(71, 61)",helper,0
58637.0,fill nocolor A2,9,fill,15,22,"(89, 3)",architect,1
58637.0,move red C,10,move,7,0,"(84, 82)",architect,0
58637.0,move red C,10,move,7,1,"(102, 64)",helper,0
58637.0,move red C,10,move,7,2,"(101, 102)",architect,1
58637.0,move red C,10,move,7,3,"(64, 84)",helper,0
58637.0,move red C,10,move,7,4,"(105, 101)",architect,0
58637.0,move red C,10,move,7,5,"(106, 83)",helper,0
58637.0,move red C,10,move,7,6,"(55, 105)",architect,1
58637.0,move red C,10,move,7,7,"(73, 87)",helper,0
58637.0,move red C,10,move,7,8,"(54, 61)",architect,1
58637.0,move red C,10,move,7,9,"(72, 43)",helper,0
58637.0,move red C,10,move,7,10,"(71, 106)",architect,0
58637.0,move red C,10,move,7,11,"(89, 88)",helper,0
58637.0,move red C,10,move,7,12,"(107, 64)",architect,0
58637.0,move red C,10,move,7,13,"(88, 46)",helper,-1
58637.0,move red C,10,move,7,14,"(43, 107)",architect,1
58637.0,move red C,10,move,7,15,"(61, 89)",helper,0
58637.0,move red C,10,move,7,16,"(46, 85)",architect,1
58637.0,move red C,10,move,7,17,"(64, 67)",helper,0
58637.0,move red C,10,move,7,18,"(92, 86)",architect,1
58637.0,move red C,10,move,7,19,"(91, 68)",helper,0
58637.0,move red C,10,move,7,20,"(81, 88)",architect,1
58637.0,move red C,10,move,7,21,"(99, 70)",helper,0
58637.0,move red C,10,move,7,22,"(94, 71)",architect,1
18558.0,clear nocolor A,1,clear,12,0,"(54, 42)",architect,1
18558.0,clear nocolor A,1,clear,12,1,"(77, 24)",helper,1
18558.0,clear nocolor A,1,clear,12,2,"(95, 101)",architect,1
18558.0,clear nocolor A,1,clear,12,3,"(94, 83)",helper,1
18558.0,clear nocolor A,1,clear,12,4,"(75, 63)",architect,1
18558.0,clear nocolor A,1,clear,12,5,"(93, 82)",helper,1
18558.0,clear nocolor A,1,clear,12,6,"(74, 80)",architect,1
18558.0,clear nocolor A,1,clear,12,7,"(72, 65)",helper,1
18558.0,clear nocolor A,1,clear,12,8,"(73, 105)",architect,1
18558.0,clear nocolor A,1,clear,12,9,"(63, 47)",helper,0
18558.0,clear nocolor A,1,clear,12,10,"(92, 87)",architect,1
18558.0,clear nocolor A,1,clear,12,11,"(91, 70)",helper,1
18558.0,clear nocolor A,1,clear,12,12,"(90, 84)",architect,1
18558.0,uncover red all,2,uncover,7,0,"(75, 76)",architect,-1
18558.0,uncover red all,2,uncover,7,1,"(93, 55)",helper,0
18558.0,uncover red all,2,uncover,7,2,"(77, 101)",architect,1
18558.0,uncover red all,2,uncover,7,3,"(54, 63)",helper,1
18558.0,uncover red all,2,uncover,7,4,"(55, 54)",architect,-1
18558.0,uncover red all,2,uncover,7,5,"(102, 70)",helper,0
18558.0,uncover red all,2,uncover,7,6,"(54, 82)",architect,1
18558.0,uncover red all,2,uncover,7,7,pass,helper,0
18558.0,uncover red all,2,uncover,7,8,"(73, 64)",architect,0
18558.0,uncover red all,2,uncover,7,9,"(74, 46)",helper,1
18558.0,uncover red all,2,uncover,7,10,"(91, 83)",architect,0
18558.0,uncover red all,2,uncover,7,11,"(92, 89)",helper,-1
18558.0,uncover red all,2,uncover,7,12,"(70, 65)",architect,0
18558.0,uncover red all,2,uncover,7,13,"(67, 47)",helper,1
18558.0,uncover red all,2,uncover,7,14,"(60, 45)",architect,0
18558.0,uncover red all,2,uncover,7,15,"(98, 60)",helper,0
18558.0,uncover red all,2,uncover,7,16,"(61, 27)",architect,1
18558.0,uncover red all,2,uncover,7,17,"(104, 9)",helper,0
18558.0,uncover red all,2,uncover,7,18,"(60, 28)",architect,0
18558.0,uncover red all,2,uncover,7,19,"(72, 58)",helper,0
18558.0,uncover red all,2,uncover,7,20,"(78, 29)",architect,0
18558.0,uncover red all,2,uncover,7,21,"(96, 10)",helper,0
18558.0,uncover red all,2,uncover,7,22,"(79, 96)",architect,0
18558.0,uncover red all,2,uncover,7,23,"(97, 11)",helper,0
18558.0,uncover red all,2,uncover,7,24,"(85, 102)",architect,1
18558.0,uncover red all,2,uncover,7,25,pass,helper,0
18558.0,uncover red all,2,uncover,7,26,"(58, 91)",architect,1
18558.0,uncover red all,2,uncover,7,27,"(76, 92)",helper,1
18558.0,uncover red all,2,uncover,7,28,"(89, 105)",architect,1
18558.0,uncover green all,3,uncover,3,0,"(54, 101)",architect,0
18558.0,uncover green all,3,uncover,3,1,"(77, 83)",helper,-1
18558.0,uncover green all,3,uncover,3,2,"(75, 54)",architect,0
18558.0,uncover green all,3,uncover,3,3,"(74, 55)",helper,0
18558.0,uncover green all,3,uncover,3,4,"(67, 74)",architect,0
18558.0,uncover green all,3,uncover,3,5,"(88, 75)",helper,0
18558.0,uncover green all,3,uncover,3,6,"(106, 56)",architect,0
18558.0,uncover green all,3,uncover,3,7,"(102, 57)",helper,0
18558.0,uncover green all,3,uncover,3,8,"(85, 36)",architect,0
18558.0,uncover green all,3,uncover,3,9,"(103, 18)",helper,0
18558.0,uncover green all,3,uncover,3,10,"(107, 37)",architect,0
18558.0,uncover green all,3,uncover,3,11,"(104, 65)",helper,-1
18558.0,uncover green all,3,uncover,3,12,"(65, 102)",architect,1
18558.0,uncover green all,3,uncover,3,13,"(61, 84)",helper,-1
18558.0,uncover green all,3,uncover,3,14,"(84, 103)",architect,1
18558.0,uncover green all,3,uncover,3,15,"(79, 76)",helper,0
18558.0,uncover green all,3,uncover,3,16,"(83, 104)",architect,1
18558.0,uncover green all,3,uncover,3,17,"(81, 105)",helper,1
18558.0,uncover green all,3,uncover,3,18,"(60, 106)",architect,1
18558.0,uncover green all,3,uncover,3,19,"(78, 107)",helper,1
18558.0,move red C2,4,move,14,0,"(75, 89)",architect,1
18558.0,move red C2,4,move,14,1,"(74, 84)",helper,1
18558.0,move red C2,4,move,14,2,"(67, 66)",architect,1
18558.0,move red C2,4,move,14,3,"(61, 42)",helper,1
18558.0,move red C2,4,move,14,4,"(79, 71)",architect,1
18558.0,move red C2,4,move,14,5,"(92, 67)",helper,0
18558.0,move red C2,4,move,14,6,"(67, 53)",architect,1
18558.0,move red C2,4,move,14,7,"(77, 63)",helper,1
18558.0,move red C2,4,move,14,8,"(85, 35)",architect,1
18558.0,move red C2,4,move,14,9,"(103, 17)",helper,1
18558.0,move red C2,4,move,14,10,"(94, 105)",architect,1
18558.0,move red C2,4,move,14,11,"(54, 80)",helper,1
18558.0,move red C2,4,move,14,12,"(95, 87)",architect,1
18558.0,move red C2,4,move,14,13,"(72, 69)",helper,1
18558.0,move red C2,4,move,14,14,"(90, 51)",architect,1
18558.0,fill nocolor B1,5,fill,11,0,"(77, 80)",architect,1
18558.0,fill nocolor B1,5,fill,11,1,"(54, 62)",helper,1
18558.0,fill nocolor B1,5,fill,11,2,"(72, 44)",architect,1
18558.0,fill nocolor B1,5,fill,11,3,"(75, 26)",helper,1
18558.0,fill nocolor B1,5,fill,11,4,"(73, 42)",architect,1
18558.0,fill nocolor B1,5,fill,11,5,"(74, 101)",helper,0
18558.0,fill nocolor B1,5,fill,11,6,"(92, 24)",architect,1
18558.0,fill nocolor B1,5,fill,11,7,"(94, 43)",helper,1
18558.0,fill nocolor B1,5,fill,11,8,"(91, 25)",architect,1
18558.0,fill nocolor B1,5,fill,11,9,"(90, 8)",helper,1
18558.0,fill nocolor B1,5,fill,11,10,"(95, 7)",architect,1
18558.0,fill nocolor B1,5,fill,11,11,"(93, 6)",helper,1
18558.0,cover green all,6,cover,7,0,"(75, 42)",architect,1
18558.0,cover green all,6,cover,7,1,"(77, 80)",helper,1
18558.0,cover green all,6,cover,7,2,"(74, 62)",architect,1
18558.0,cover green all,6,cover,7,3,"(54, 43)",helper,1
18558.0,cover green all,6,cover,7,4,"(73, 25)",architect,1
18558.0,cover green all,6,cover,7,5,"(72, 24)",helper,0
18558.0,cover green all,6,cover,7,6,"(90, 63)",architect,1
18558.0,cover green all,6,cover,7,7,"(91, 82)",helper,0
18558.0,cover green all,6,cover,7,8,"(92, 86)",architect,1
18558.0,move green A,7,move,8,0,"(77, 55)",architect,0
18558.0,move green A,7,move,8,1,"(75, 36)",helper,0
18558.0,move green A,7,move,8,2,"(60, 56)",architect,1
18558.0,move green A,7,move,8,3,"(61, 37)",helper,1
18558.0,move green A,7,move,8,4,"(78, 38)",architect,1
18558.0,move green A,7,move,8,5,"(79, 18)",helper,0
18558.0,move green A,7,move,8,6,"(96, 19)",architect,1
18558.0,move green A,7,move,8,7,"(97, 20)",helper,0
18558.0,move green A,7,move,8,8,"(20, 75)",architect,0
18558.0,move green A,7,move,8,9,pass,helper,0
18558.0,move green A,7,move,8,10,"(98, 20)",architect,1
18558.0,move green A,7,move,8,11,"(81, 1)",helper,1
18558.0,move green A,7,move,8,12,"(99, 0)",architect,1
18558.0,move green A,7,move,8,13,"(100, 2)",helper,0
18558.0,move green A,7,move,8,14,"(104, 57)",architect,1
18558.0,fill nocolor A1,8,fill,11,0,"(75, 55)",architect,1
18558.0,fill nocolor A1,8,fill,11,1,"(94, 56)",helper,1
18558.0,fill nocolor A1,8,fill,11,2,"(93, 38)",architect,1
